10 100
[0.816102,0.396329,0.639654,0.604091,0.848754,0.192163,0.494244,0.125012,0.245303,0.994578,0.101673,0,0.706397,0.994112,0.786927,0.40976,0.716631,0.452111,0.332836,0.20347,0.486265,0.219307,0.185241,0.347847,0.233438,0.183196,0.479982,0.834955,0.476639,0.336704,0.429348,0.467865,0.0417092,0.406209,0.198937,0.925773,0.749942,0.619898,0.945418,0.342085,0.876637,0.546274,0.862132,0.178335,0.0893279,0.118421,0.315,0.458856,0.459562,0.275374,0.64705,0.366028,0.887855,0.172693,0.751265,0.124321,0.811214,0.177524,0.946172,0.660713,0.539264,0.71891,0.502193,0.0254607,0.188902,0.570649,0.805031,0.938268,0.674722,0.933869,0.190319,0.450191,0.61328,0.992828,0.0123016,0.079756,0.340976,0.636938,0.510968,0.861787,0.505625,0.818103,0.349542,0.147255,0.205077,0.425336,0.486706,0.358546,0.539669,0.499057,0.557708,0.320557,0.340242,0.846873,0.134403,0.747521,0.792115,0.266225,0.618288,0.842871],
[0.273917,0.0709413,0.923124,0.555072,0.0478052,0.847857,0.763475,0.824007,0.646284,0.762121,0.330545,0.706397,0,0.855853,0.888037,0.577954,0.715189,0.899199,0.963667,0.956038,0.280815,0.456637,0.286726,0.987354,0.179911,0.0121948,0.410246,0.48919,0.00375967,0.49186,0.324784,0.380547,0.855356,0.153909,0.909925,0.211175,0.918697,0.681496,0.362837,0.585849,0.236815,0.610889,0.0072486,0.639961,0.177558,0.671078,0.635738,0.927673,0.532535,0.306048,0.567032,0.426533,0.182396,0.506265,0.0694388,0.0534107,0.152339,0.44724,0.617732,0.656024,0.598117,0.906844,0.602528,0.570776,0.302255,0.852312,0.0110933,0.816329,0.247315,0.832777,0.270427,0.175447,0.57946,0.712811,0.60633,0.118791,0.875799,0.946476,0.208365,0.265144,0.5582,0.800106,0.226808,0.583392,0.557525,0.654888,0.282257,0.997574,0.392609,0.224072,0.0617631,0.155243,0.264092,0.349313,0.847873,0.528288,0.579824,0.820548,0.178419,0.952895],
[0.205479,0.990215,0.129877,0.937651,0.294613,0.204337,0.539958,0.901586,0.620959,0.986037,0.880132,0.994112,0.855853,0,0.114743,0.781713,0.236652,0.359072,0.218078,0.473871,0.891804,0.323306,0.801969,0.241105,0.594135,0.233492,0.685584,0.848439,0.116822,0.853335,0.994339,0.854578,0.44188,0.473418,0.227531,0.098577,0.20907,0.557217,0.26643,0.578778,0.776125,0.542018,0.614605,0.591098,0.483005,0.345226,0.0432111,0.155629,0.517154,0.439883,0.201328,0.791568,0.948407,0.885859,0.9339,0.679182,0.521566,0.843551,0.104825,0.0215486,0.600754,0.626864,0.790219,0.76926,0.788685,0.370837,0.0140563,0.886623,0.146093,0.685532,0.939439,0.384656,0.152481,0.852811,0.358714,0.916231,0.359098,0.314993,0.67237,0.207456,0.068052,0.77485,0.571332,0.0792732,0.0201136,0.501059,0.05973,0.637269,0.532571,0.572511,0.578796,0.679952,0.242169,0.0429474,0.787947,0.867769,0.552954,0.673131,0.574851,0.295327],
[0.109907,0.484416,0.319794,0.919874,0.264081,0.386724,0.31703,0.0866522,0.967103,0.298736,0.809148,0.786927,0.888037,0.114743,0,0.743426,0.938183,0.468705,0.782272,0.498975,0.0641503,0.157359,0.126998,0.051952,0.180738,0.390115,0.702458,0.0973792,0.445122,0.0450974,0.524333,0.790291,0.129312,0.587435,0.772144,0.708879,0.261705,0.193538,0.85236,0.87062,0.298575,0.00808465,0.876025,0.109085,0.587772,0.585359,0.177519,0.936134,0.45951,0.976613,0.352384,0.909493,0.932202,0.260671,0.178999,0.0576842,0.80866,0.00532198,0.145998,0.716945,0.650767,0.43609,0.674807,0.384314,0.883152,0.386151,0.654278,0.447655,0.605306,0.870645,0.542608,0.464113,0.118367,0.0791197,0.955194,0.0486534,0.696428,0.0960298,0.635689,0.118084,0.318875,0.531244,0.686496,0.404717,0.729974,0.293661,0.8522,0.90604,0.873195,0.607542,0.944573,0.891645,0.341903,0.887151,0.580411,0.673195,0.115406,0.359538,0.666703,0.821688],
[0.503735,0.327396,0.193316,0.588606,0.179171,0.574659,0.242159,0.736348,0.748918,0.830299,0.0252178,0.40976,0.577954,0.781713,0.743426,0,0.922168,0.854968,0.509723,0.250502,0.822888,0.676385,0.500871,0.221936,0.894105,0.0544591,0.770266,0.433854,0.47044,0.802625,0.928799,0.400534,0.399907,0.572147,0.733371,0.901259,0.183365,0.0317006,0.137568,0.441779,0.720343,0.0339152,0.790952,0.187581,0.228537,0.483851,0.225281,0.354118,0.467402,0.0695658,0.598189,0.0910315,0.687349,0.0368677,0.238317,0.0109297,0.796022,0.425869,0.232536,0.950312,0.279739,0.983845,0.765329,0.574901,0.620756,0.977676,0.136215,0.933338,0.931599,0.200916,0.651262,0.216174,0.924827,0.260178,0.168062,0.456565,0.0717913,0.00631477,0.262738,0.873477,0.420455,0.198213,0.59701,0.623978,0.0828999,0.590748,0.636169,0.595171,0.0645036,0.580133,0.467884,0.96243,0.93262,0.64148,0.261905,0.540611,0.918306,0.457633,0.316116,0.426439],
[0.376455,0.37282,0.315812,0.271455,0.595509,0.41321,0.824722,0.554679,0.285555,0.28892,0.562044,0.716631,0.715189,0.236652,0.938183,0.922168,0,0.601276,0.0488363,0.99774,0.71069,0.0584652,0.00139773,0.525003,0.865122,0.765815,0.617085,0.902089,0.896023,0.52487,0.509313,0.557272,0.620816,0.226831,0.192399,0.189048,0.260438,0.137566,0.644382,0.0268165,0.204586,0.339536,0.935828,0.0369349,0.995062,0.99688,0.430713,0.596306,0.815914,0.733437,0.737843,0.984859,0.883756,0.216059,0.886697,0.85292,0.516746,0.718513,0.21046,0.123477,0.694643,0.6985,0.73371,0.194088,0.711197,0.515632,0.429359,0.468443,0.352972,0.784103,0.186541,0.666335,0.0849876,0.431849,0.760516,0.99797,0.268148,0.677175,0.533113,0.784631,0.755835,0.666114,0.113898,0.364046,0.573661,0.736008,0.312146,0.253285,0.362082,0.310612,0.995487,0.503732,0.883076,0.0438854,0.0233692,0.694811,0.769555,0.0361963,0.521862,0.821056],
[0.0498134,0.71329,0.563214,0.747824,0.548867,0.228362,0.541742,0.673031,0.530031,0.353737,0.403092,0.452111,0.899199,0.359072,0.468705,0.854968,0.601276,0,0.273145,0.682647,0.818078,0.195907,0.393316,0.823839,0.23355,0.732437,0.279175,0.897967,0.877993,0.0884564,0.748992,0.389427,0.142332,0.265108,0.858756,0.404345,0.649165,0.0855606,0.727108,0.0649564,0.471203,0.0609029,0.566447,0.952783,0.758863,0.228339,0.240872,0.927249,0.608974,0.842737,0.246479,0.647729,0.235908,0.00687359,0.154011,0.49873,0.350182,0.512318,0.807,0.30883,0.607826,0.547188,0.0760455,0.941634,0.875872,0.537386,0.335652,0.357919,0.64143,0.108747,0.363336,0.146033,0.536739,0.263829,0.425367,0.602925,0.883372,0.00330967,0.94499,0.822378,0.981479,0.303732,0.334731,0.0811974,0.113085,0.550277,0.809195,0.381793,0.494246,0.707661,0.921112,0.462869,0.841094,0.692436,0.0195902,0.722097,0.917122,0.920656,0.509813,0.288002],
[0.872023,0.299536,0.489637,0.869221,0.320376,0.991048,0.434007,0.815259,0.713691,0.421348,0.385458,0.332836,0.963667,0.218078,0.782272,0.509723,0.0488363,0.273145,0,0.15789,0.491055,0.930513,0.12348,0.663517,0.999079,0.0408777,0.894513,0.28368,0.755372,0.197945,0.615826,0.52602,0.502315,0.0251167,0.0431973,0.164509,0.216711,0.265692,0.573547,0.776889,0.753012,0.865236,0.670778,0.352231,0.957235,0.391627,0.451152,0.635053,0.884092,0.185736,0.320282,0.378483,0.870385,0.711097,0.282982,0.0525767,0.748133,0.950858,0.804621,0.243013,0.866659,0.87527,0.905505,0.422725,0.983067,0.196112,0.744979,0.55337,0.101675,0.73321,0.168122,0.0901602,0.846228,0.845622,0.533007,0.654031,0.553525,0.0321826,0.319567,0.75483,0.367848,0.495939,0.0392509,0.469674,0.910904,0.590107,0.516314,0.988849,0.431891,0.46783,0.378285,0.612171,0.735928,0.878811,0.807792,0.483658,0.775363,0.835076,0.473802,0.805351],
[0.823434,0.585073,0.233203,0.455393,0.996936,0.533405,0.128181,0.737859,0.0991125,0.351522,0.856675,0.20347,0.956038,0.473871,0.498975,0.250502,0.99774,0.682647,0.15789,0,0.717171,0.00455344,0.104499,0.82997,0.579163,0.527308,0.238396,0.267094,0.0770462,0.944062,0.235911,0.421117,0.408744,0.215543,0.479638,0.746786,0.775979,0.632235,0.663505,0.336761,0.801061,0.933942,0.83296,0.330665,0.896909,0.581932,0.381818,0.681847,0.975954,0.608924,0.568039,0.806984,0.458049,0.856963,0.760198,0.129444,0.345089,0.999627,0.829485,0.369524,0.294516,0.999061,0.394794,0.225331,0.12044,0.413532,0.132078,0.409244,0.0374357,0.0882627,0.543233,0.906906,0.216121,0.292187,0.969266,0.365638,0.668312,0.837796,0.883536,0.387185,0.873109,0.504202,0.843961,0.264814,0.783994,0.703649,0.298656,0.345614,0.327884,0.444199,0.665838,0.872846,0.137103,0.257744,0.35615,0.413265,0.272901,0.484901,0.0190183,0.337402],
[0.155881,0.771226,0.00324806,0.0933039,0.454143,0.122724,0.441701,0.475403,0.389514,0.451575,0.832746,0.486265,0.280815,0.891804,0.0641503,0.822888,0.71069,0.818078,0.491055,0.717171,0,0.23029,0.434461,0.783636,0.464269,0.39842,0.199877,0.091015,0.0753112,0.274118,0.10335,0.6967,0.375042,0.164215,0.739659,0.940573,0.276179,0.0531907,0.416235,0.844024,0.361282,0.990616,0.505276,0.198458,0.972306,0.240759,0.0837926,0.748219,0.125363,0.0750067,0.773994,0.855736,0.43722,0.172323,0.474845,0.707264,0.833866,0.042231,0.852385,0.772146,0.609486,0.282088,0.187395,0.220595,0.938334,0.754976,0.676587,0.10265,0.340867,0.14816,0.256811,0.419595,0.627581,0.296996,0.160408,0.831849,0.917435,0.8665,0.228723,0.849919,0.0915997,0.589682,0.28492,0.607653,0.0638996,0.970074,0.0263625,0.405135,0.014265,0.628785,0.497998,0.653034,0.880476,0.454747,0.356451,0.758864,0.43039,0.953049,0.577861,0.755995],
[0.200366,0.964113,0.215436,0.52654,0.431436,0.233279,0.851357,0.172202,0.628543,0.997704,0.897102,0.219307,0.456637,0.323306,0.157359,0.676385,0.0584652,0.195907,0.930513,0.00455344,0.23029,0,0.979504,0.262571,0.801495,0.184487,0.724283,0.757053,0.25901,0.402122,0.0179205,0.172441,0.675085,0.67543,0.122681,0.957565,0.838242,0.545782,0.43675,0.5068,0.00335776,0.212905,0.665202,0.934188,0.489453,0.580353,0.761276,0.476549,0.0185522,0.614747,0.297671,0.714588,0.647213,0.446424,0.712902,0.851742,0.0927022,0.777332,0.445081,0.392972,0.374465,0.3191,0.446391,0.375536,0.384466,0.0701497,0.669503,0.76534,0.0383277,0.562114,0.697394,0.763901,0.677749,0.407793,0.681303,0.0999404,0.510783,0.332672,0.242625,0.894283,0.948423,0.366222,0.294366,0.0177896,0.694675,0.46506,0.853233,0.407744,0.495843,0.242841,0.584634,0.197223,0.299007,0.723959,0.0341369,0.916866,0.420875,0.317023,0.466928,0.786865],
[0.139787,0.678602,0.76879,0.019374,0.489175,0.719235,0.510448,0.416603,0.459417,0.289395,0.519349,0.185241,0.286726,0.801969,0.126998,0.500871,0.00139773,0.393316,0.12348,0.104499,0.434461,0.979504,0,0.108667,0.712681,0.989514,0.821214,0.221795,0.581075,0.684823,0.85119,0.500243,0.668431,0.420487,0.79048,0.196355,0.139837,0.13134,0.636932,0.090058,0.7718,0.601062,0.0564517,0.414991,0.334007,0.22385,0.956846,0.361105,0.790334,0.680567,0.355056,0.892665,0.467491,0.773657,0.234658,0.00032886,0.769373,0.677012,0.78781,0.569114,0.758713,0.826237,0.0360694,0.0717862,0.377359,0.942131,0.231607,0.515852,0.541033,0.913021,0.778984,0.0691654,0.60535,0.577108,0.826301,0.234952,0.698543,0.265985,0.659706,0.499639,0.973638,0.115042,0.349004,0.832204,0.218174,0.418867,0.30167,0.717699,0.963879,0.81464,0.545747,0.768049,0.832937,0.971674,0.426081,0.60473,0.795456,0.918944,0.80905,0.424259],
[0.323153,0.48425,0.470751,0.0350927,0.115184,0.971135,0.945424,0.433522,0.132395,0.555018,0.440663,0.347847,0.987354,0.241105,0.051952,0.221936,0.525003,0.823839,0.663517,0.82997,0.783636,0.262571,0.108667,0,0.68404,0.775565,0.19366,0.354904,0.923582,0.972887,0.292092,0.282911,0.819514,0.905014,0.444714,0.455399,0.662962,0.0181887,0.172132,0.927253,0.290005,0.26134,0.84727,0.583338,0.327599,0.153145,0.308328,0.649208,0.833666,0.890208,0.340866,0.535318,0.71658,0.0293828,0.200921,0.316649,0.426474,0.674155,0.875282,0.981205,0.593256,0.280865,0.704656,0.194606,0.353343,0.745484,0.465367,0.37164,0.741318,0.54244,0.377295,0.18769,0.593821,0.255186,0.685604,0.713814,0.917298,0.547672,0.382009,0.148064,0.479829,0.757109,0.396934,0.382798,0.190543,0.269883,0.995916,0.981461,0.254461,0.692944,0.415248,0.884347,0.364084,0.0712383,0.161097,0.554169,0.578184,0.64341,0.975527,0.063624],
[0.240106,0.738371,0.571565,0.40903,0.562262,0.732589,0.400418,0.912023,0.678601,0.436206,0.312658,0.233438,0.179911,0.594135,0.180738,0.894105,0.865122,0.23355,0.999079,0.579163,0.464269,0.801495,0.712681,0.68404,0,0.8419,0.403009,0.971248,0.872855,0.499636,0.853138,0.417327,0.0636313,0.663283,0.899162,0.85905,0.55092,0.374805,0.506425,0.591598,0.773455,0.478613,0.621879,0.557688,0.456096,0.0664254,0.640478,0.211549,0.308676,0.572449,0.838719,0.381432,0.928988,0.124093,0.0115317,0.985877,0.882143,0.958654,0.796174,0.480466,0.176944,0.513776,0.536971,0.21376,0.321071,0.0800813,0.733657,0.404462,0.557392,0.97416,0.327517,0.159202,0.881543,0.314452,0.792639,0.492125,0.141471,0.463794,0.153994,0.353116,0.363718,0.0627869,0.0510012,0.728556,0.0253882,0.593125,0.0543458,0.556969,0.311461,0.0448132,0.873924,0.28465,0.436024,0.106553,0.0364853,0.276438,0.0129746,0.616457,0.450999,0.165904],
[0.461751,0.864678,0.644256,0.473193,0.902822,0.659176,0.621848,0.447918,0.427639,0.801823,0.365087,0.183196,0.0121948,0.233492,0.390115,0.0544591,0.765815,0.732437,0.0408777,0.527308,0.39842,0.184487,0.989514,0.775565,0.8419,0,0.0989822,0.953963,0.261862,0.100928,0.107394,0.782086,0.20305,0.891818,0.0607663,0.109354,0.327988,0.541135,0.624188,0.893027,0.734042,0.6816,0.624411,0.373109,0.0583274,0.370643,0.988194,0.418691,0.267724,0.93985,0.222785,0.188651,0.974111,0.546303,0.338791,0.0193222,0.137002,0.264798,0.489599,0.734041,0.629954,0.560489,0.767269,0.00531741,0.304272,0.21149,0.0314412,0.154399,0.859105,0.711395,0.624507,0.708404,0.0421176,0.72615,0.731635,0.824847,0.0811053,0.440573,0.953323,0.885118,0.956073,0.250291,0.568659,0.071993,0.924422,0.953558,0.912486,0.21926,0.524002,0.345393,0.257462,0.761371,0.301539,0.581824,0.210541,0.673921,0.600959,0.39251,0.411093,0.459491],
[0.909432,0.932044,0.356914,0.269816,0.349604,0.372639,0.272704,0.310255,0.836183,0.972555,0.579812,0.479982,0.410246,0.685584,0.702458,0.770266,0.617085,0.279175,0.894513,0.238396,0.199877,0.724283,0.821214,0.19366,0.403009,0.0989822,0,0.300058,0.807337,2.5738e-05,0.431429,0.294274,0.724989,0.280883,0.928401,0.363856,0.757225,0.846572,0.91893,0.966758,0.285887,0.571879,0.489027,0.369707,0.193397,0.578735,0.316018,0.217407,0.20126,0.44466,0.274998,0.638248,0.761022,0.798542,0.259806,0.398087,0.34372,0.923204,0.335776,0.199045,0.229884,0.481487,0.523174,0.771273,0.730624,0.827435,0.433591,0.557771,0.499984,0.604307,0.923644,0.759184,0.75004,0.737589,0.0892796,0.0156275,0.507723,0.789853,0.875249,0.598163,0.454115,0.990672,0.430957,0.70949,0.774892,0.668672,0.619332,0.611443,0.829369,0.0106744,0.618807,0.0426612,0.192021,0.90451,0.864634,0.233128,0.00347171,0.430241,0.514183,0.407455],
